Player,Player_ID,Pos,Age,Exp,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,AST% 3-4-5,OBPM 3-4-5,Yr
Sarunas Jasikevicius,101180,SG-PG,30,V,TOT,63,973,12.4,0.531,0.404,0.295,1.7,6.4,4,28.3,1.3,0.1,19.8,20.6,0.6,0.5,1.1,0.056,-1,-3.5,-4.5,-0.6,N/A,N/A,2007
Sasha Danilovic,390,SG,26,V,TOT,56,1789,10.9,0.552,0.414,0.265,1.9,7,4.5,10,1.6,0.4,15.4,19.6,0.8,2,2.8,0.074,-0.7,-0.4,-1.1,0.4,N/A,N/A,1997
Sasha Pavlovic,2562,SG,29,V,POR,39,528,6.2,0.423,0.504,0.05,1.5,10.9,6.2,8.9,2.4,0.7,10.3,11.8,-0.3,0.4,0.1,0.009,-3.3,0.2,-3.1,-0.1,N/A,N/A,2013
Sasha Pavlovic,2562,SF,28,V,BOS,45,527,6.7,0.456,0.453,0.063,0.9,14.5,8,5.3,2,2.2,13.2,13.8,-0.6,1,0.4,0.039,-4.5,1.9,-2.6,-0.1,N/A,N/A,2012
Sasha Pavlovic,2562,SF,26,V,MIN,71,877,5.4,0.422,0.393,0.087,1.5,13.6,7.5,10,1.3,0.5,14.5,18.1,-1.5,0.3,-1.2,-0.063,-5,-2,-7,-1.1,N/A,N/A,2010
Sasha Pavlovic,2562,SF,25,V,CLE,66,1053,8.6,0.51,0.425,0.196,3.6,10.4,7.2,10.5,1.1,1.2,13.8,15.5,0.2,1.5,1.7,0.077,-2,0.2,-1.8,0,N/A,N/A,2009
Sasha Pavlovic,2562,SG,24,V,CLE,51,1188,7.2,0.434,0.283,0.191,3.3,9.2,6.1,11.2,1.3,0.4,11.2,18.8,-0.8,0.9,0.2,0.006,-3.6,-1.4,-5.1,-0.9,N/A,N/A,2008
Sasha Pavlovic,2562,SG,23,V,CLE,67,1534,12.1,0.554,0.302,0.257,1.7,10.5,6,11.3,1.9,0.9,15.8,19.1,0.8,2.3,3.1,0.098,-1.3,0.5,-0.7,0.5,N/A,N/A,2007
Sasha Pavlovic,2562,SG,22,V,CLE,53,813,6.9,0.516,0.453,0.231,2.3,9.4,5.8,4.9,1.2,0.6,15.2,15.7,-0.1,0.6,0.5,0.03,-2.7,-1.3,-4,-0.4,N/A,N/A,2006
Sasha Pavlovic,2562,SG,21,V,CLE,65,862,9,0.516,0.283,0.232,2,7.8,4.9,9.3,1.8,0.3,13.4,18.4,0.2,0.6,0.8,0.046,-2.2,-2.2,-4.4,-0.5,N/A,N/A,2005
Sasha Pavlovic,2562,3,20,R,UTA,79,1144,8.7,0.463,0.186,0.223,4.7,12.7,8.6,9.5,2,1.2,14,19.5,-0.1,1.1,0.9,0.04,-2.7,-1,-3.7,-0.5,9.8,-2.4,2004
Sasha Vujacic,2756,SG,31,V,NYK,61,908,11.1,0.503,0.516,0.141,3.2,14.6,9,14.3,1.9,0.4,13,16.8,0.3,0.8,1.1,0.06,-0.8,-0.7,-1.5,0.1,N/A,N/A,2016
Sasha Vujacic,2756,SG,26,V,TOT,67,1648,12.3,0.515,0.44,0.161,2.1,11.5,6.7,13.7,1.7,0.2,9.4,19.8,1.1,1,2.1,0.061,0.6,-1.1,-0.5,0.6,N/A,N/A,2011
Sasha Vujacic,2756,SG,25,V,LAL,67,575,11.4,0.518,0.494,0.201,4.9,10.4,7.7,10.5,1.8,0.5,8.7,15.2,0.7,0.7,1.4,0.12,-0.4,-0.5,-0.9,0.2,N/A,N/A,2010
Sasha Vujacic,2756,SG,24,V,LAL,80,1293,12.6,0.531,0.556,0.19,1.7,10,5.9,12.2,3,0.4,7.5,16,1.8,1.9,3.7,0.138,0.8,0.1,0.8,0.9,N/A,N/A,2009
Sasha Vujacic,2756,SG,23,V,LAL,72,1279,15.1,0.605,0.56,0.189,1.7,11.3,6.7,8.7,1.4,0.3,9.1,19.8,2.4,1.2,3.6,0.136,2.1,-2.3,-0.2,0.6,N/A,N/A,2008
Sasha Vujacic,2756,SG,22,V,LAL,73,935,11.7,0.54,0.601,0.183,3.5,9.8,6.7,10.3,2.3,0.1,9.4,15.4,1.2,0.6,1.8,0.091,0.5,-1.8,-1.3,0.2,N/A,N/A,2007
Sasha Vujacic,2756,1,21,R,LAL,82,1449,8.4,0.479,0.551,0.167,2.7,10.2,6.5,14.1,1.7,0.2,13,12.1,0.8,1.2,2,0.066,-1.6,-0.8,-2.4,-0.1,10.5,1.1,2006
Scot Pollard,1513,C,30,V,IND,45,771,12.3,0.495,0,0.247,11.3,21,16.3,5.1,2.6,1.9,13.2,11.9,0.6,1.6,2.1,0.134,-2.5,3.3,0.8,0.5,N/A,N/A,2006
Scot Pollard,1513,C,29,V,IND,49,865,11.2,0.506,0,0.293,11.9,16.3,14.1,3.6,1.9,2.1,14.1,12.2,0.6,1.2,1.9,0.104,-2.4,1.6,-0.8,0.3,N/A,N/A,2005
Scot Pollard,1513,C,28,V,IND,61,678,8.3,0.43,0,0.184,11.6,17.1,14.3,2.4,1.9,2.9,15.1,10.1,0.1,1.3,1.4,0.098,-4,2.4,-1.6,0.1,N/A,N/A,2004
Scot Pollard,1513,C,26,V,SAC,80,1881,15,0.59,0,0.464,10.9,21,16,3.9,1.9,2.7,13.6,11.5,3.4,3.5,6.8,0.175,-0.6,2.6,2,1.9,N/A,N/A,2002
Scot Pollard,1513,C,25,V,SAC,77,1658,15,0.53,0.005,0.433,11.5,18.5,15.1,4.2,1.5,3.9,12.3,14.3,2.5,2.9,5.4,0.157,-1.5,2.1,0.6,1.1,N/A,N/A,2001
Scot Pollard,1513,5,24,R,SAC,76,1336,15.8,0.584,0,0.562,13,18.5,15.8,4.5,2,2.9,12.4,12.6,2.9,2.2,5.1,0.183,-0.2,2.2,2,1.4,3.4,-1.6,2000
Scott Burrell,197,SF,29,V,NJN,74,1336,14.2,0.511,0.554,0.119,5.2,16.5,10.6,8.6,2.6,2.3,7.9,16,1.7,1.5,3.2,0.115,0.7,0.7,1.4,1.1,N/A,N/A,2000
Scott Burrell,197,SF,28,V,NJN,32,706,12.6,0.468,0.346,0.202,4.8,14.4,9.3,10.7,3,1.1,9.2,15.6,0.6,0.7,1.4,0.092,-0.4,0.8,0.4,0.4,N/A,N/A,1999
Scott Burrell,197,SF,27,V,CHI,80,1096,15.7,0.516,0.384,0.171,8.3,12.4,10.3,9.5,3.1,2.5,11,18.5,1.5,2.2,3.7,0.163,0.9,1.8,2.8,1.3,N/A,N/A,1998
Scott Burrell,197,SF,26,V,TOT,57,939,10.3,0.483,0.428,0.28,6.4,13.7,10.1,12.1,1.6,1.5,14.8,17.4,0.3,0.5,0.8,0.042,-1.3,-0.8,-2.1,0,N/A,N/A,1997
Scott Padgett,1909,PF,29,V,NJN,62,718,12.5,0.489,0.602,0.169,9,18.1,13.5,9.5,2.1,1.4,8.9,15.5,0.6,1.3,1.8,0.123,-0.7,1.1,0.4,0.4,N/A,N/A,2006
Scott Padgett,1909,PF,28,V,HOU,66,942,12.3,0.549,0.541,0.172,6,16.7,11.5,9.5,1.9,0.8,10.7,14,1.2,1.6,2.8,0.141,0.1,1.4,1.5,0.8,N/A,N/A,2005
Scott Padgett,1909,PF,27,V,HOU,58,547,15.6,0.552,0.389,0.192,10.5,19.1,15,7.6,1.2,1.8,10.8,17.7,1.1,0.9,1.9,0.17,0.4,-0.3,0.1,0.3,N/A,N/A,2004
Scott Padgett,1909,PF,26,V,UTA,82,1321,12.4,0.496,0.314,0.253,7.9,16.7,12.5,10.8,1.7,1.4,13,18.8,1,1.5,2.5,0.091,-0.4,-0.2,-0.6,0.5,N/A,N/A,2003
Scott Padgett,1909,4,25,R,UTA,75,1295,15.4,0.568,0.286,0.258,10.3,16.3,13.2,11,1.8,0.8,13.6,17.7,2.3,1.2,3.5,0.13,1.7,-0.7,0.9,1,9,-0.1,2002
Scott Williams,281,C,35,V,TOT,43,527,14.4,0.5,0.016,0.145,8,20.2,14,5.1,2,2.3,7.5,18.1,0.6,0.5,1.1,0.104,-1.9,-0.8,-2.7,-0.1,N/A,N/A,2004
Scott Williams,281,C,34,V,PHO,69,872,9.7,0.44,0.007,0.144,9.2,15.8,12.5,4.1,1.6,1.8,9.3,17.6,0.1,1.1,1.1,0.063,-4,-0.4,-4.4,-0.5,N/A,N/A,2003
Scott Williams,281,PF,33,V,DEN,41,737,10.5,0.43,0.009,0.189,12.1,20.7,16.2,2.8,1.2,3.3,13,16.4,-0.3,0.7,0.4,0.027,-4.9,-0.4,-5.3,-0.6,N/A,N/A,2002
Scott Williams,281,C,32,V,MIL,66,1272,14.2,0.514,0.011,0.194,8.7,23.6,16.2,4.2,2,1.8,9.5,15.4,1.7,1.7,3.4,0.128,-2.1,0.1,-2,0,N/A,N/A,2001
Scott Williams,281,C,31,V,MIL,68,1488,15.6,0.539,0,0.303,14,21.2,17.6,2.9,1.4,3.3,11.9,16.4,2.5,1.4,3.9,0.124,-0.7,-0.6,-1.3,0.3,N/A,N/A,2000
Scott Williams,281,C,29,V,PHI,58,801,12.1,0.492,0.023,0.296,12.4,17.9,15.1,6,1.1,1.9,11.1,15.2,0.9,0.8,1.7,0.101,-2,-0.6,-2.6,-0.1,N/A,N/A,1998
Scott Williams,281,C,28,V,PHI,62,1317,13.2,0.529,0.006,0.173,12.5,20.5,16.4,4.9,1.7,2.2,12.7,12.6,1.5,1.1,2.6,0.094,-1.7,0.1,-1.6,0.1,N/A,N/A,1997
Scottie Pippen,937,SF,37,V,POR,64,1911,15.3,0.52,0.223,0.248,3.6,14,8.8,24.3,3,1,19.9,20,1.2,2.6,3.8,0.095,0.3,1.6,2,1.9,N/A,N/A,2003
Scottie Pippen,937,SF,36,V,POR,62,1996,14.9,0.497,0.295,0.244,4.5,14.5,9.5,28.7,2.7,1.3,20.5,19.1,1.2,2.6,3.7,0.09,0.5,1.7,2.2,2.1,N/A,N/A,2002
Scottie Pippen,937,SF,35,V,POR,64,2133,15.3,0.541,0.312,0.27,4.1,14.2,9.3,21.8,2.4,1.2,18.8,17.9,2.4,2.7,5.1,0.115,1.3,1.5,2.7,2.6,N/A,N/A,2001
Scottie Pippen,937,SF,34,V,POR,82,2749,16.4,0.533,0.306,0.259,5.1,16.2,11,23.7,2.3,1.1,17.8,19.6,3.4,4.4,7.8,0.137,2,2.2,4.2,4.3,N/A,N/A,2000
Scottie Pippen,937,SF,33,V,HOU,50,2011,16.8,0.53,0.351,0.303,3.9,14.2,9.4,24.4,2.6,1.3,18.8,19.7,2.5,2.3,4.9,0.116,1.8,1.7,3.5,2.8,N/A,N/A,1999
Scottie Pippen,937,SF,32,V,CHI,44,1652,20.4,0.533,0.273,0.274,3.7,12.1,7.9,26.5,2.6,1.9,12.1,24.4,3.7,3,6.6,0.193,4,1.8,5.8,3.2,N/A,N/A,1998
Scottie Pippen,937,SF,31,V,CHI,82,3095,21.3,0.554,0.31,0.213,5.9,13.3,9.7,24.3,2.7,1.1,12.5,24.6,7.8,5.2,13.1,0.203,4.9,1.7,6.6,6.7,N/A,N/A,1997
Sean Elliott,251,SF,32,V,SAS,52,1229,12.4,0.544,0.381,0.248,1.6,13.4,7.8,10.8,1,1.4,11.9,16.3,1.3,1.7,3,0.118,0,0.8,0.8,0.9,N/A,N/A,2001
Sean Elliott,251,SF,30,V,SAS,50,1509,12.6,0.493,0.235,0.276,2.8,12.5,7.9,13.3,0.9,0.8,11.1,19.7,1.3,2.2,3.5,0.113,-0.5,0.5,0,0.7,N/A,N/A,1999
Sean Elliott,251,SF,29,V,SAS,36,1012,9.5,0.495,0.297,0.257,1.9,11.6,7.1,10,1.3,1,14.5,18.3,-0.1,1.5,1.4,0.065,-2.2,0.7,-1.5,0.1,N/A,N/A,1998
Sean Elliott,251,SF,28,V,SAS,39,1393,14,0.529,0.272,0.422,4,12.7,8.2,15.5,0.9,1.4,13.9,21.3,1.4,0.1,1.5,0.051,0.3,-1.5,-1.1,0.3,N/A,N/A,1997
Sean Kilpatrick,203930,SG,28,V,TOT,52,640,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1,0.7,10.4,24.9,-0.2,0.3,0.1,0.008,-2.5,-3.6,-6.1,-0.7,N/A,N/A,2018
Sean Kilpatrick,203930,SG,27,V,BRK,70,1754,13.1,0.546,0.419,0.329,1.3,15.4,8.4,14.6,1.2,0.3,13.9,23.9,0.3,1.1,1.4,0.039,-1.2,-1.8,-3,-0.4,N/A,N/A,2017
Sean May,101118,4,22,R,CHA,35,838,19.1,0.551,0.009,0.341,10,23.3,16.5,14.5,1.2,2.2,12.9,23.5,1.3,1,2.2,0.127,0.1,0.8,0.9,0.6,6.9,-5.7,2007
Sean Rooks,399,C,34,V,TOT,55,595,6.8,0.421,0.007,0.245,4.5,14.3,9.3,7.7,1.3,1.3,11.6,14.5,-0.2,0.3,0.2,0.014,-5.2,-1.1,-6.3,-0.6,N/A,N/A,2004
Sean Rooks,399,C,33,V,LAC,70,1344,7.7,0.46,0.003,0.195,4.5,13.7,9.1,8.2,1.3,2.3,17,13.1,-0.4,0.8,0.4,0.015,-4,0.7,-3.4,-0.5,N/A,N/A,2003
Sean Rooks,399,C,32,V,LAC,61,728,7.5,0.443,0,0.149,5,14.1,9.6,5.4,0.9,2,8.8,14.1,0,0.5,0.6,0.038,-4.2,-0.5,-4.7,-0.5,N/A,N/A,2002
Sean Rooks,399,C,31,V,LAC,82,1553,11.5,0.487,0.005,0.362,6.9,15.2,11.2,8.1,1.2,2.9,13.7,15.8,0.8,1.5,2.3,0.07,-2.5,1.1,-1.3,0.3,N/A,N/A,2001
Sean Rooks,399,C,30,V,DAL,71,1001,11.8,0.48,0,0.314,8.9,17.7,13.3,9.9,1.5,3.5,17.8,17.3,0,1,1.1,0.051,-3.2,1.3,-2,0,N/A,N/A,2000
Sean Rooks,399,C,27,V,LAL,69,735,13.4,0.547,0.005,0.703,8.8,16.5,12.7,8.9,1.2,3.9,17.4,17.9,0.7,1.1,1.8,0.115,-3,1.2,-1.7,0,N/A,N/A,1997
Sean Williams,201157,5,21,R,NJN,73,1278,13.9,0.563,0,0.436,10.4,18.8,14.6,3.7,1.1,6.5,16.1,15.5,0.8,1.7,2.5,0.093,-3.6,2.1,-1.6,0.1,-1,-10,2008
Sebastian Telfair,2742,PG,27,V,TOT,59,980,10.9,0.488,0.485,0.223,1.5,8.5,4.9,23.9,2,0.8,15.9,18.5,0.3,0.5,0.8,0.039,-1,-2,-3,-0.2,N/A,N/A,2013
Sebastian Telfair,2742,PG,26,V,PHO,60,895,13.2,0.495,0.307,0.196,2.5,8.9,5.7,24.5,2.4,1,15.5,22.3,0.4,0.7,1.1,0.058,0,-0.6,-0.5,0.3,N/A,N/A,2012
Sebastian Telfair,2742,PG,25,V,MIN,37,711,10.5,0.497,0.324,0.249,2.6,5.9,4.2,24.2,1.7,0.3,19.3,19.9,0,0.2,0.1,0.008,-1.6,-2.9,-4.5,-0.4,N/A,N/A,2011
Sebastian Telfair,2742,PG,24,V,TOT,43,659,10.3,0.479,0.279,0.184,0.9,7.1,4,29.9,1.9,0.6,18.7,18.4,-0.1,0.4,0.3,0.02,-2.9,-2.7,-5.7,-0.6,N/A,N/A,2010
Sebastian Telfair,2742,PG,23,V,MIN,75,2095,10.8,0.481,0.303,0.23,1.7,5.5,3.5,26.1,1.8,0.4,16,19.6,0,0.8,0.8,0.019,-1.2,-2.2,-3.4,-0.7,N/A,N/A,2009
Sebastian Telfair,2742,PG,22,V,MIN,60,1933,10.4,0.462,0.205,0.189,0.9,7.4,4,27.7,1.6,0.5,15.6,16.6,0.2,0.5,0.7,0.018,-1.7,-2,-3.7,-0.8,N/A,N/A,2008
Sebastian Telfair,2742,PG,21,V,BOS,78,1578,8.6,0.458,0.27,0.232,1.3,7.1,4.1,22.7,1.4,0.5,15.8,17.8,-0.5,1,0.5,0.015,-2.7,-2.2,-4.9,-1.2,N/A,N/A,2007
Sebastian Telfair,2742,PG,20,V,POR,68,1641,13,0.491,0.28,0.303,1.4,7.5,4.4,26.5,2.2,0.3,14.9,22.2,0.4,0.2,0.6,0.017,-0.1,-2.8,-2.9,-0.4,N/A,N/A,2006
Sebastian Telfair,2742,1,19,R,POR,68,1330,9.7,0.471,0.16,0.309,0.9,7.8,4.5,27.8,1.4,0.2,20.4,21.2,-0.9,0.5,-0.4,-0.013,-3.6,-3.1,-6.7,-1.6,25.7,-1.8,2005
Semaj Christon,203902,1,24,R,OKC,64,973,5.7,0.387,0.283,0.139,2.2,7.9,5,18.1,1.4,0.5,15.4,12.2,-0.7,0.8,0.1,0.006,-5,-1.3,-6.3,-1.1,N/A,N/A,2017
Semi Ojeleye,1628400,PF,24,V,BOS,56,594,8.5,0.531,0.563,0.247,4.3,11.2,7.7,5.1,0.8,0.6,9.8,14.1,0.2,0.5,0.7,0.057,-2.5,-1.7,-4.3,-0.3,N/A,N/A,2019
Semi Ojeleye,1628400,4,23,R,BOS,73,1150,4.6,0.473,0.665,0.218,3.6,11.6,7.7,2.4,0.9,0.3,10.8,9,-0.2,1.3,1.2,0.048,-3.6,0.1,-3.5,-0.4,N/A,N/A,2018
Semih Erden,201623,5,24,R,TOT,41,595,10.3,0.593,0,0.541,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,0.3,1.1,1.4,0.115,-3,2.5,-0.5,0.2,-1,-10,2011
Serge Ibaka,201586,C,29,V,TOR,74,2010,18.7,0.582,0.193,0.202,8.6,23.2,16.1,7.7,0.7,4.3,10.7,22.9,2.8,3.3,6.1,0.146,-0.7,1.2,0.5,1.3,N/A,N/A,2019
Serge Ibaka,201586,PF,28,V,TOR,76,2093,14.7,0.574,0.379,0.151,4.3,21,12.8,4.4,0.7,3.8,9.7,19.4,2.1,3,5.1,0.117,-0.8,0.6,-0.2,1,N/A,N/A,2018
Serge Ibaka,201586,PF,27,V,TOT,79,2422,16.4,0.566,0.323,0.127,5.7,19,12.2,5.2,0.8,4.2,9.2,20.9,2.5,2.6,5.1,0.101,-0.5,0.1,-0.4,1,N/A,N/A,2017
Serge Ibaka,201586,PF,26,V,OKC,78,2500,13.9,0.533,0.212,0.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,2.5,3,5.5,0.105,-1.1,1,-0.1,1.2,N/A,N/A,2016
Serge Ibaka,201586,PF,25,V,OKC,64,2116,16.6,0.549,0.261,0.14,7,18.1,12.6,4.2,0.7,5.8,10.4,18.9,2.9,2.7,5.6,0.127,-0.5,1.3,0.8,1.5,N/A,N/A,2015
Serge Ibaka,201586,PF,24,V,OKC,81,2666,19.6,0.576,0.061,0.203,10,19.6,15,5.2,0.7,6.7,10.3,19.8,5.2,4.4,9.6,0.173,-0.4,2.3,1.9,2.6,N/A,N/A,2014
Serge Ibaka,201586,PF,23,V,OKC,80,2486,19.4,0.612,0.073,0.246,11.1,17,14.2,2.8,0.6,7.4,12.7,18.1,5.3,4.1,9.4,0.181,0.2,1.9,2.1,2.6,N/A,N/A,2013
Serge Ibaka,201586,PF,22,V,OKC,66,1792,19,0.556,0.006,0.241,13.2,18.2,15.9,2.5,1,9.8,12.7,15.7,3,3.2,6.2,0.167,-0.9,3.8,3,2.2,N/A,N/A,2012
Serge Ibaka,201586,PF,21,V,OKC,82,2216,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,4.3,3.2,7.6,0.164,-1.1,1.2,0.1,1.1,N/A,N/A,2011
Serge Ibaka,201586,4,20,R,OKC,73,1323,15.2,0.562,0.005,0.249,12.3,21.9,17.2,1.2,1,5.5,14.2,16.2,1.3,2.4,3.7,0.134,-3.1,0.8,-2.4,-0.1,3.7,-0.3,2010
Sergey Karasev,203508,2,21,R,BRK,33,555,10.5,0.508,0.403,0.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,0.061,-0.7,-0.5,-1.2,0.1,-1,-10,2015
Sergio Rodriguez,200771,PG,30,V,PHI,68,1518,11,0.484,0.47,0.05,1.5,9.9,5.7,35.4,1.5,0.2,18.9,19.3,-0.3,1,0.7,0.022,-1.6,-2.4,-4,-0.7,N/A,N/A,2017
Sergio Rodriguez,200771,PG,23,V,TOT,66,1048,14.8,0.554,0.259,0.265,2.6,7.2,4.8,32.2,2.4,0.4,22.5,21.6,0.6,0.6,1.2,0.053,-0.7,-2.5,-3.2,-0.3,N/A,N/A,2010
Sergio Rodriguez,200771,PG,22,V,POR,80,1225,12.5,0.491,0.347,0.234,4.3,9,6.6,35.6,2.4,0.1,24.7,18.5,0.5,1.2,1.7,0.068,-0.5,-1.1,-1.6,0.1,N/A,N/A,2009
Sergio Rodriguez,200771,PG,21,V,POR,72,628,9,0.423,0.296,0.194,2.4,8.4,5.4,31.2,2.1,0,19.9,20,-0.7,0.5,-0.2,-0.017,-3.4,-1.8,-5.2,-0.5,N/A,N/A,2008
Sergio Rodriguez,200771,1,20,R,POR,67,862,14.1,0.493,0.356,0.109,2.8,10.4,6.6,41.9,2.2,0.2,23.5,17.8,0.5,0.4,0.9,0.05,-0.3,-2.6,-2.8,-0.2,34,0.6,2007
Seth Curry,203552,SG,28,V,POR,74,1399,11.4,0.595,0.54,0.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,1.5,0.9,2.4,0.082,0.5,-1.8,-1.3,0.2,N/A,N/A,2019
Seth Curry,203552,PG,26,V,DAL,70,2029,15.5,0.601,0.458,0.142,1.4,9.2,5.1,15.9,2,0.3,11,19.5,2.9,1.7,4.6,0.109,1.8,-0.4,1.4,1.7,N/A,N/A,2017
Seth Curry,203552,1,25,R,SAC,44,692,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,1.2,0.2,1.4,0.097,0.9,-2.4,-1.5,0.1,N/A,N/A,2016
Shabazz Muhammad,203498,SF,24,V,MIN,78,1516,14.9,0.566,0.244,0.318,6.4,10.6,8.5,3.7,0.7,0.3,7.6,21.5,2.5,0.2,2.7,0.086,-0.2,-4.3,-4.4,-0.9,N/A,N/A,2017
Shabazz Muhammad,203498,SF,23,V,MIN,82,1682,15.2,0.548,0.223,0.355,7,11.4,9.2,5.2,0.7,0.3,8.2,22.8,2.6,0.2,2.7,0.077,0,-4.1,-4.2,-0.9,N/A,N/A,2016
Shabazz Muhammad,203498,2,22,R,MIN,38,866,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,2.1,-0.1,2,0.11,2,-3.8,-1.8,0,4.1,-0.5,2015
Shabazz Napier,203894,PG,27,V,BRK,56,983,15.3,0.534,0.524,0.317,1.9,8.7,5.3,22.2,2,1.3,11.7,24,1,1,2,0.098,0.5,-1.1,-0.7,0.3,N/A,N/A,2019
Shabazz Napier,203894,PG,26,V,POR,74,1535,14.2,0.544,0.411,0.26,1.9,10.1,6,14.6,2.6,0.7,13.2,19.5,1.2,2,3.2,0.101,-0.2,0.3,0.2,0.8,N/A,N/A,2018
Shabazz Napier,203894,PG,25,V,POR,53,512,13.6,0.533,0.503,0.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,0.06,-0.9,-1.3,-2.2,0,N/A,N/A,2017
Shabazz Napier,203894,PG,24,V,ORL,55,600,9.6,0.46,0.517,0.224,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,-0.3,0.4,0.1,0.004,-2.3,-2.6,-4.9,-0.4,N/A,N/A,2016
Shabazz Napier,203894,1,23,R,MIA,51,1012,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2,-0.6,-2.6,-0.2,17.9,-0.1,2015
Shai Gilgeous-Alexander,1628983,1,20,R,LAC,82,2174,13.4,0.554,0.194,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15,18.3,1.5,1.9,3.3,0.074,-0.6,0.2,-0.3,0.9,N/A,N/A,2019
Shammond Williams,1742,SG-PG,28,V,TOT,53,763,13.1,0.495,0.431,0.25,1.3,7.8,4.5,25.3,2.6,0.2,15.4,18.1,0.7,0.2,1,0.06,-0.4,-3.1,-3.5,-0.3,N/A,N/A,2004
Shammond Williams,1742,PG,27,V,TOT,78,1881,12.4,0.503,0.451,0.176,1.4,9.3,5.2,25.4,2.2,0.3,15.4,17.9,1.1,2,3.1,0.078,-0.8,-1.3,-2.1,0,N/A,N/A,2003
Shammond Williams,1742,SG,26,V,SEA,50,603,14.3,0.526,0.389,0.202,3.2,9,6.2,21,1.9,0.3,14.3,18.9,0.8,0.3,1.2,0.095,0.3,-2.2,-1.9,0,N/A,N/A,2002
Shammond Williams,1742,PG,25,V,SEA,69,1238,15.4,0.569,0.361,0.261,3.2,9,6.1,24.2,1.3,0.2,16.7,17.9,2.6,0.3,2.9,0.112,1.6,-2.7,-1.1,0.3,N/A,N/A,2001
Shammond Williams,1742,1,24,R,SEA,43,517,12.2,0.455,0.36,0.227,2.5,8.6,5.5,24.2,1.8,0,13.9,24.5,-0.1,0.3,0.2,0.02,-1.5,-3.2,-4.7,-0.4,24.5,-0.5,2000
Shandon Anderson,1000,SF,32,V,MIA,48,638,6.2,0.47,0.151,0.143,3.5,11.1,7.5,6.9,1.4,0.7,15.2,11.4,-0.1,0.7,0.5,0.039,-3.7,0.4,-3.3,-0.2,N/A,N/A,2006
Shandon Anderson,1000,SF-SG,31,V,TOT,66,1171,9,0.518,0.134,0.304,4.3,14.4,9.5,8.7,1.8,0.9,16.9,11.8,0.5,1.6,2.1,0.085,-2.5,1.4,-1,0.3,N/A,N/A,2005
Shandon Anderson,1000,SG,30,V,NYK,80,1974,10.1,0.5,0.227,0.285,3.1,9.7,6.5,10.2,1.8,0.7,15.7,17.7,0.2,1.5,1.7,0.042,-1.6,-0.1,-1.7,0.1,N/A,N/A,2004
Shandon Anderson,1000,SF,29,V,NYK,82,1731,13.4,0.553,0.261,0.354,4.2,13.2,8.6,8.3,2.2,0.8,15.5,19.6,1.2,1.4,2.7,0.074,-0.6,-0.2,-0.8,0.5,N/A,N/A,2003
Shandon Anderson,1000,SG,28,V,NYK,82,1596,8,0.489,0.378,0.287,4.1,13.9,9,7.7,1.6,0.7,18.8,15.1,-0.9,1.3,0.4,0.013,-3.2,0.4,-2.9,-0.3,N/A,N/A,2002
Shandon Anderson,1000,SG,27,V,HOU,82,2396,11.9,0.528,0.288,0.319,3.6,12.3,8,12.5,1.8,1.2,16.3,15.4,1.9,2,3.9,0.078,-0.2,0.8,0.6,1.6,N/A,N/A,2001
Shandon Anderson,1000,SF,26,V,HOU,82,2700,13.8,0.567,0.289,0.325,3.9,11.9,8,14.3,1.8,0.8,17.9,17.6,3,1.9,4.9,0.087,0.7,0.2,0.9,2,N/A,N/A,2000
Shandon Anderson,1000,SG,25,V,UTA,50,1072,12.8,0.511,0.113,0.344,6,8.8,7.5,9.7,2,0.7,13.6,21.6,0.7,1.3,2,0.088,-1.1,-0.2,-1.4,0.2,N/A,N/A,1999
Shandon Anderson,1000,SG,24,V,UTA,82,1602,15.7,0.586,0.064,0.37,7.1,10.3,8.8,9.4,2.2,0.8,13.5,19.5,2.9,1.4,4.2,0.127,1.2,-0.5,0.7,1.1,N/A,N/A,1998
Shandon Anderson,1000,2,23,R,UTA,65,1066,10.4,0.534,0.148,0.311,6.5,14,10.5,7.1,1.4,0.6,16.8,18.9,0.1,1.2,1.2,0.056,-2.2,-0.7,-2.9,-0.2,12.8,0,1997
